axis	program_type	gene_symbol	gene_id	annotation_status	chromosome	start	end	MHC_status	included_primary	exclusion_reason
F1	CORE	TLR9	54106	mapped	3	52255096	52260179	non_MHC	True	included_primary
F1	CORE	TNRC6A	27327	mapped	16	24741028	24837548	non_MHC	True	included_primary
F1	CORE	TNRC6B	23112	mapped	22	40440046	40731812	non_MHC	True	included_primary
F1	CORE	TNRC6C	57690	mapped	17	76000194	76104916	non_MHC	True	included_primary
F1	CORE	TRIB3	57761	mapped	20	356447	378203	non_MHC	True	included_primary
F1	CORE	TSFM	10102	mapped	12	58176528	58196639	non_MHC	True	included_primary
F1	CORE	TUFM	7284	mapped	16	28853732	28857729	non_MHC	True	included_primary
F1	CORE	UBA52	7311	mapped	19	18674576	18688270	non_MHC	True	included_primary
F1	CORE	UBB	7314	mapped	17	16284367	16286059	non_MHC	True	included_primary
F1	CORE	UBC	7316	mapped	12	125396192	125399587	non_MHC	True	included_primary
F1	CORE	UBE2D1	7321	mapped	10	60094739	60130513	non_MHC	True	included_primary
F1	CORE	USP9X	8239	mapped	X	40944727	41095832	non_MHC	True	included_primary
F1	CORE	WWTR1	25937	mapped	3	149235022	149421060	non_MHC	True	included_primary
F1	CORE	XPO1	7514	mapped	2	61705069	61765440	non_MHC	True	included_primary
F1	CORE	YBX1	4904	mapped	1	43148060	43168024	non_MHC	True	included_primary
F1	EXTENDED	ABL1	25	mapped	9	133588266	133763062	non_MHC	True	included_primary
F1	EXTENDED	ACO2	50	mapped	22	41865099	41924993	non_MHC	True	included_primary
F1	EXTENDED	ACVR1B	91	mapped	12	52345451	52390863	non_MHC	True	included_primary
F1	EXTENDED	ACVR1C	130399	mapped	2	158383279	158485399	non_MHC	True	included_primary
F1	EXTENDED	ACVR2A	92	mapped	2	148602086	148688396	non_MHC	True	included_primary
F1	EXTENDED	ACVR2B	93	mapped	3	38495790	38534633	non_MHC	True	included_primary
F1	EXTENDED	ACVRL1	94	mapped	12	52300657	52317145	non_MHC	True	included_primary
F1	EXTENDED	ADCY1	107	mapped	7	45614125	45762715	non_MHC	True	included_primary
F1	EXTENDED	ADCY2	108	mapped	5	7396343	7830194	non_MHC	True	included_primary
F1	EXTENDED	ADCY3	109	mapped	2	25042038	25142602	non_MHC	True	included_primary
F1	EXTENDED	ADCY4	196883	mapped	14	24787555	24804277	non_MHC	True	included_primary
F1	EXTENDED	ADCY5	111	mapped	3	123001143	123167924	non_MHC	True	included_primary
F1	EXTENDED	ADCY6	112	mapped	12	49159975	49182820	non_MHC	True	included_primary
F1	EXTENDED	ADCY7	113	mapped	16	50278830	50352046	non_MHC	True	included_primary
F1	EXTENDED	ADCY8	114	mapped	8	131792546	132053012	non_MHC	True	included_primary
F1	EXTENDED	ADCY9	115	mapped	16	4012650	4166186	non_MHC	True	included_primary
F1	EXTENDED	ADGRG6	57211	mapped	6	142623056	142767403	non_MHC	True	included_primary
F1	EXTENDED	ADGRV1	84059	mapped	5	89854617	90460254	non_MHC	True	included_primary
F1	EXTENDED	ADRM1	11047	mapped	20	60877112	60884206	non_MHC	True	included_primary
F1	EXTENDED	AGO1	26523	mapped	1	36335412	36395211	non_MHC	True	included_primary
F1	EXTENDED	AGO2	27161	mapped	8	141541264	141645646	non_MHC	True	included_primary
F1	EXTENDED	AGO3	192669	mapped	1	36396364	36522360	non_MHC	True	included_primary
F1	EXTENDED	AGO4	192670	mapped	1	36273231	36323491	non_MHC	True	included_primary
F1	EXTENDED	AHCYL1	10768	mapped	1	110527387	110566364	non_MHC	True	included_primary
F1	EXTENDED	AKT1	207	mapped	14	105235686	105262080	non_MHC	True	included_primary
F1	EXTENDED	AKT2	208	mapped	19	40736224	40791443	non_MHC	True	included_primary
F1	EXTENDED	AKT3	10000	mapped	1	243651535	244014381	non_MHC	True	included_primary
F1	EXTENDED	AMH	268	mapped	19	2249113	2252072	non_MHC	True	included_primary
F1	EXTENDED	AMHR2	269	mapped	12	53817594	53825439	non_MHC	True	included_primary
F1	EXTENDED	ANAPC1	64682	mapped	2	112525214	112641765	non_MHC	True	included_primary
F1	EXTENDED	ANAPC10	10393	mapped	4	145915727	146019693	non_MHC	True	included_primary
F1	EXTENDED	ANAPC11	51529	mapped	17	79849599	79858363	non_MHC	True	included_primary
F1	EXTENDED	ANAPC15	25906	mapped	11	71820633	71823822	non_MHC	True	included_primary
F1	EXTENDED	ANAPC16	119504	mapped	10	73975758	73995618	non_MHC	True	included_primary
F1	EXTENDED	ANAPC2	29882	mapped	9	140069236	140083057	non_MHC	True	included_primary
F1	EXTENDED	ANAPC4	29945	mapped	4	25378848	25420120	non_MHC	True	included_primary
F1	EXTENDED	ANAPC5	51433	mapped	12	121746048	121792012	non_MHC	True	included_primary
F1	EXTENDED	ANAPC7	51434	mapped	12	110810705	110841535	non_MHC	True	included_primary
F1	EXTENDED	APH1A	51107	mapped	1	150237799	150241609	non_MHC	True	included_primary
F1	EXTENDED	APH1B	83464	mapped	15	63569749	63601325	non_MHC	True	included_primary
F1	EXTENDED	APOBEC3G	60489	mapped	22	39473010	39483748	non_MHC	True	included_primary
F1	EXTENDED	ARHGAP30	257106	mapped	1	161016731	161039760	non_MHC	True	included_primary
F1	EXTENDED	ARHGAP31	57514	mapped	3	119013220	119138323	non_MHC	True	included_primary
F1	EXTENDED	ARHGEF18	23370	mapped	19	7420481	7537371	non_MHC	True	included_primary
F1	EXTENDED	ARHGEF6	9459	mapped	X	135747708	135863503	non_MHC	True	included_primary
F1	EXTENDED	ARHGEF7	8874	mapped	13	111767624	111958081	non_MHC	True	included_primary
F1	EXTENDED	ARNT	405	mapped	1	150782181	150849244	non_MHC	True	included_primary
F1	EXTENDED	ARNT2	9915	mapped	15	80696692	80890278	non_MHC	True	included_primary
F1	EXTENDED	ARRB1	408	mapped	11	74971166	75062875	non_MHC	True	included_primary
F1	EXTENDED	ARRB2	409	mapped	17	4613789	4624795	non_MHC	True	included_primary
F1	EXTENDED	ATF2	1386	mapped	2	175936978	176032934	non_MHC	True	included_primary
F1	EXTENDED	ATM	472	mapped	11	108093559	108239829	non_MHC	True	included_primary
F1	EXTENDED	ATP1B4	23439	mapped	X	119495940	119517104	non_MHC	True	included_primary
F1	EXTENDED	ATP5F1A	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F1	EXTENDED	ATP5F1B	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F1	EXTENDED	ATP5MC1	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F1	EXTENDED	ATP6AP1	537	mapped	X	153656978	153664862	non_MHC	True	included_primary
F1	EXTENDED	ATP6V0A1	535	mapped	17	40610862	40674597	non_MHC	True	included_primary
F1	EXTENDED	ATP6V0A2	23545	mapped	12	124196865	124246302	non_MHC	True	included_primary
F1	EXTENDED	ATP6V0A4	50617	mapped	7	138391039	138484305	non_MHC	True	included_primary
F1	EXTENDED	ATP6V0B	533	mapped	1	44440118	44443972	non_MHC	True	included_primary
F1	EXTENDED	ATP6V0C	527	mapped	16	2563727	2570224	non_MHC	True	included_primary
F1	EXTENDED	ATP6V0D1	9114	mapped	16	67471917	67515089	non_MHC	True	included_primary
F1	EXTENDED	ATP6V0D2	245972	mapped	8	87111139	87166454	non_MHC	True	included_primary
F1	EXTENDED	ATP6V0E1	8992	mapped	5	172410763	172461900	non_MHC	True	included_primary
F1	EXTENDED	ATP6V0E2	155066	mapped	7	149570053	149577787	non_MHC	True	included_primary
F1	EXTENDED	ATP6V1A	523	mapped	3	113465866	113530905	non_MHC	True	included_primary
F1	EXTENDED	ATP6V1B1	525	mapped	2	71162998	71192561	non_MHC	True	included_primary
F1	EXTENDED	ATP6V1B2	526	mapped	8	20054704	20079207	non_MHC	True	included_primary
F1	EXTENDED	ATP6V1C1	528	mapped	8	104033248	104085285	non_MHC	True	included_primary
F1	EXTENDED	ATP6V1C2	245973	mapped	2	10861775	10925236	non_MHC	True	included_primary
F1	EXTENDED	ATP6V1D	51382	mapped	14	67804581	67826720	non_MHC	True	included_primary
F1	EXTENDED	ATP6V1E1	529	mapped	22	18074902	18111588	non_MHC	True	included_primary
F1	EXTENDED	ATP6V1E2	90423	mapped	2	46738986	46769551	non_MHC	True	included_primary
F1	EXTENDED	ATP6V1F	9296	mapped	7	128502857	128505903	non_MHC	True	included_primary
F1	EXTENDED	ATP6V1G1	9550	mapped	9	117349994	117361152	non_MHC	True	included_primary
F1	EXTENDED	ATP6V1G2	534	mapped	6	31512228	31514625	MHC	False	MHC_excluded_primary
F1	EXTENDED	ATP6V1G3	127124	mapped	1	198492352	198510075	non_MHC	True	included_primary
F1	EXTENDED	ATP6V1H	51606	mapped	8	54628103	54756099	non_MHC	True	included_primary
F1	EXTENDED	AURKA	6790	mapped	20	54944445	54967351	non_MHC	True	included_primary
F1	EXTENDED	AURKAIP1	54998	mapped	1	1309110	1310818	non_MHC	True	included_primary
F1	EXTENDED	BAMBI	25805	mapped	10	28966424	28971868	non_MHC	True	included_primary
F1	EXTENDED	BCS1L	617	mapped	2	219524379	219528166	non_MHC	True	included_primary
F1	EXTENDED	BDNF	627	mapped	11	27676440	27743605	non_MHC	True	included_primary
F1	EXTENDED	BMAL1	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F1	EXTENDED	BMP10	27302	mapped	2	69092613	69098649	non_MHC	True	included_primary
F1	EXTENDED	BMP2	650	mapped	20	6748745	6760910	non_MHC	True	included_primary
F1	EXTENDED	BMPR1A	657	mapped	10	88516396	88684945	non_MHC	True	included_primary
F1	EXTENDED	BMPR1B	658	mapped	4	95679128	96079601	non_MHC	True	included_primary
F1	EXTENDED	BMPR2	659	mapped	2	203241033	203432474	non_MHC	True	included_primary
F1	EXTENDED	BNIP2	663	mapped	15	59951345	59981728	non_MHC	True	included_primary
F1	EXTENDED	BOC	91653	mapped	3	112929850	113006306	non_MHC	True	included_primary
F1	EXTENDED	BTRC	8945	mapped	10	103113790	103317078	non_MHC	True	included_primary
F1	EXTENDED	CALM1	801	mapped	14	90863327	90874619	non_MHC	True	included_primary
F1	EXTENDED	CAMK2A	815	mapped	5	149599054	149669403	non_MHC	True	included_primary
F1	EXTENDED	CAMK2B	816	mapped	7	44256749	44365230	non_MHC	True	included_primary
F1	EXTENDED	CAMK2D	817	mapped	4	114372188	114683669	non_MHC	True	included_primary
F1	EXTENDED	CAMK2G	818	mapped	10	75572259	75634349	non_MHC	True	included_primary
F1	EXTENDED	CAMK4	814	mapped	5	110559947	110830584	non_MHC	True	included_primary
F1	EXTENDED	CAMKK1	84254	mapped	17	3763609	3796337	non_MHC	True	included_primary
F1	EXTENDED	CAMKK2	10645	mapped	12	121675495	121736111	non_MHC	True	included_primary
F1	EXTENDED	CARM1	10498	mapped	19	10982253	11033453	non_MHC	True	included_primary
F1	EXTENDED	CBL	867	mapped	11	119076986	119178859	non_MHC	True	included_primary
F1	EXTENDED	CCNC	892	mapped	6	99990263	100016849	non_MHC	True	included_primary
F1	EXTENDED	CCNK	8812	mapped	14	99947695	99977852	non_MHC	True	included_primary
F1	EXTENDED	CCNT1	904	mapped	12	49082241	49110781	non_MHC	True	included_primary
F1	EXTENDED	CCNT2	905	mapped	2	135676363	135716915	non_MHC	True	included_primary
F1	EXTENDED	CDC16	8881	mapped	13	115000320	115038150	non_MHC	True	included_primary
F1	EXTENDED	CDC23	8697	mapped	5	137523337	137549032	non_MHC	True	included_primary
F1	EXTENDED	CDC26	246184	mapped	9	116029288	116037869	non_MHC	True	included_primary
F1	EXTENDED	CDC27	996	mapped	17	45195310	45266665	non_MHC	True	included_primary
F1	EXTENDED	CDC42	998	mapped	1	22379120	22419439	non_MHC	True	included_primary
F1	EXTENDED	CDH15	1013	mapped	16	89238163	89261900	non_MHC	True	included_primary
F1	EXTENDED	CDH2	1000	mapped	18	25530930	25757445	non_MHC	True	included_primary
F1	EXTENDED	CDH4	1002	mapped	20	59827482	60515673	non_MHC	True	included_primary
F1	EXTENDED	CDK5	1020	mapped	7	150750899	150755052	non_MHC	True	included_primary
F1	EXTENDED	CDK5R1	8851	mapped	17	30814105	30818271	non_MHC	True	included_primary
F1	EXTENDED	CDK8	1024	mapped	13	26828262	26979375	non_MHC	True	included_primary
F1	EXTENDED	CDK9	1025	mapped	9	130548305	130553052	non_MHC	True	included_primary
F1	EXTENDED	CDKN2B	1030	mapped	9	22002902	22009312	non_MHC	True	included_primary
F1	EXTENDED	CDON	50937	mapped	11	125826713	125933187	non_MHC	True	included_primary
F1	EXTENDED	CER1	9350	mapped	9	14719731	14722715	non_MHC	True	included_primary
F1	EXTENDED	CGN	57530	mapped	1	151483331	151511168	non_MHC	True	included_primary
F1	EXTENDED	CHCHD1	118487	mapped	10	75541808	75543406	non_MHC	True	included_primary
F1	EXTENDED	CHCHD10	400916	mapped	22	24108021	24110141	non_MHC	True	included_primary
F1	EXTENDED	CHCHD2	51142	mapped	7	56169266	56174187	non_MHC	True	included_primary
F1	EXTENDED	CHCHD3	54927	mapped	7	132469623	132766839	non_MHC	True	included_primary
F1	EXTENDED	CHCHD4	131474	mapped	3	14153577	14166371	non_MHC	True	included_primary
F1	EXTENDED	CHCHD5	84269	mapped	2	113342023	113346617	non_MHC	True	included_primary
F1	EXTENDED	CHCHD7	79145	mapped	8	57124315	57131178	non_MHC	True	included_primary
F1	EXTENDED	CHD9	80205	mapped	16	53088905	53361414	non_MHC	True	included_primary
F1	EXTENDED	CHRDL1	91851	mapped	X	109917084	110039286	non_MHC	True	included_primary
F1	EXTENDED	CLOCK	9575	mapped	4	56294068	56413076	non_MHC	True	included_primary
F1	EXTENDED	CLTC	1213	mapped	17	57697050	57774317	non_MHC	True	included_primary
F1	EXTENDED	CMC2	56942	mapped	16	81009699	81040713	non_MHC	True	included_primary
F1	EXTENDED	CMC4	100272147	mapped	X	154289897	154299547	non_MHC	True	included_primary
F1	EXTENDED	COA4	51287	mapped	11	73583712	73587890	non_MHC	True	included_primary
F1	EXTENDED	COA6	388753	mapped	1	234508932	234519795	non_MHC	True	included_primary
F1	EXTENDED	COL1A2	1278	mapped	7	94023873	94060544	non_MHC	True	included_primary
F1	EXTENDED	COP1	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F1	EXTENDED	COQ2	27235	mapped	4	84184972	84206067	non_MHC	True	included_primary
F1	EXTENDED	COX17	10063	mapped	3	119388372	119396243	non_MHC	True	included_primary
F1	EXTENDED	COX19	90639	mapped	7	1004486	1015235	non_MHC	True	included_primary
F1	EXTENDED	CREB1	1385	mapped	2	208394616	208470284	non_MHC	True	included_primary
F1	EXTENDED	CREBBP	1387	mapped	16	3775055	3930121	non_MHC	True	included_primary
F1	EXTENDED	CRTC1	23373	mapped	19	18794425	18893143	non_MHC	True	included_primary
F1	EXTENDED	CRTC2	200186	mapped	1	153920148	153931132	non_MHC	True	included_primary
F1	EXTENDED	CRTC3	64784	mapped	15	91073118	91188577	non_MHC	True	included_primary
F1	EXTENDED	CS	1431	mapped	12	56665483	56694175	non_MHC	True	included_primary
F1	EXTENDED	CTNNA1	1495	mapped	5	138089075	138270723	non_MHC	True	included_primary
F1	EXTENDED	CTNNA2	1496	mapped	2	79740060	80875993	non_MHC	True	included_primary
F1	EXTENDED	CTNNB1	1499	mapped	3	41236401	41281939	non_MHC	True	included_primary
F1	EXTENDED	CTSD	1509	mapped	11	1773982	1785222	non_MHC	True	included_primary
F1	EXTENDED	CUL1	8454	mapped	7	148395631	148498202	non_MHC	True	included_primary
F1	EXTENDED	CUL3	8452	mapped	2	225334867	225450114	non_MHC	True	included_primary
F1	EXTENDED	CUL5	8065	mapped	11	107879408	107978495	non_MHC	True	included_primary
F1	EXTENDED	CYC1	1537	mapped	8	145149960	145152428	non_MHC	True	included_primary
F1	EXTENDED	CYP51A1	1595	mapped	7	91741463	91764059	non_MHC	True	included_primary
F1	EXTENDED	DACT1	51339	mapped	14	59100786	59115039	non_MHC	True	included_primary
F1	EXTENDED	DAG1	1605	mapped	3	49506136	49573051	non_MHC	True	included_primary
F1	EXTENDED	DAP3	7818	mapped	1	155657693	155708801	non_MHC	True	included_primary
F1	EXTENDED	DDX23	9416	mapped	12	49223539	49245957	non_MHC	True	included_primary
F1	EXTENDED	DDX42	11325	mapped	17	61851549	61896677	non_MHC	True	included_primary
F1	EXTENDED	DEPDC1B	55789	mapped	5	59892739	59995993	non_MHC	True	included_primary
F1	EXTENDED	DERL2	51009	mapped	17	5377582	5389520	non_MHC	True	included_primary
F1	EXTENDED	DLG5	9231	mapped	10	79550549	79686348	non_MHC	True	included_primary
F1	EXTENDED	DNAJC19	131118	mapped	3	180701497	180707562	non_MHC	True	included_primary
F1	EXTENDED	DRAP1	10589	mapped	11	65686728	65689048	non_MHC	True	included_primary
F1	EXTENDED	DRP2	1821	mapped	X	100474933	100519485	non_MHC	True	included_primary
F1	EXTENDED	DST	667	mapped	6	56322785	56819426	non_MHC	True	included_primary
F1	EXTENDED	DVL1	1855	mapped	1	1270658	1284509	non_MHC	True	included_primary
F1	EXTENDED	DVL2	1856	mapped	17	7128661	7137867	non_MHC	True	included_primary
F1	EXTENDED	DVL3	1857	mapped	3	183873099	183891314	non_MHC	True	included_primary
F1	EXTENDED	E2F4	1874	mapped	16	67226068	67232821	non_MHC	True	included_primary
F1	EXTENDED	E2F5	1875	mapped	8	86089619	86126753	non_MHC	True	included_primary
F1	EXTENDED	EFTUD2	9343	mapped	17	42927655	42976993	non_MHC	True	included_primary
F1	EXTENDED	EGR2	1959	mapped	10	64571756	64578927	non_MHC	True	included_primary
F1	EXTENDED	ELOB	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F1	EXTENDED	ELOC	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F1	EXTENDED	EP300	2033	mapped	22	41488614	41576081	non_MHC	True	included_primary
F1	EXTENDED	EPHA2	1969	mapped	1	16450832	16482582	non_MHC	True	included_primary
F1	EXTENDED	ERAL1	26284	mapped	17	27182043	27188072	non_MHC	True	included_primary
F1	EXTENDED	ERLEC1	27248	mapped	2	54014068	54045956	non_MHC	True	included_primary
F1	EXTENDED	F11R	50848	mapped	1	160965001	160991133	non_MHC	True	included_primary
F1	EXTENDED	FBN1	2200	mapped	15	48700503	48937985	non_MHC	True	included_primary
F1	EXTENDED	FBXL18	80028	mapped	7	5515428	5553423	non_MHC	True	included_primary
F1	EXTENDED	FBXL7	23194	mapped	5	15500305	15939905	non_MHC	True	included_primary
F1	EXTENDED	FBXW7	55294	mapped	4	153242410	153456393	non_MHC	True	included_primary
F1	EXTENDED	FGF1	2246	mapped	5	141971743	142077635	non_MHC	True	included_primary
F1	EXTENDED	FGF10	2255	mapped	5	44305004	44389808	non_MHC	True	included_primary
F1	EXTENDED	FGF16	8823	mapped	X	76709645	76712013	non_MHC	True	included_primary
F1	EXTENDED	FGF17	8822	mapped	8	21900264	21906320	non_MHC	True	included_primary
F1	EXTENDED	FGF18	8817	mapped	5	170846667	170884630	non_MHC	True	included_primary
F1	EXTENDED	FGF19	9965	mapped	11	69513006	69519106	non_MHC	True	included_primary
F1	EXTENDED	FGF2	2247	mapped	4	123747568	123819390	non_MHC	True	included_primary
F1	EXTENDED	FGF20	26281	mapped	8	16850334	16859674	non_MHC	True	included_primary
F1	EXTENDED	FGF22	27006	mapped	19	639901	643824	non_MHC	True	included_primary
F1	EXTENDED	FGF23	8074	mapped	12	4477393	4488894	non_MHC	True	included_primary
F1	EXTENDED	FGF3	2248	mapped	11	69624736	69634192	non_MHC	True	included_primary
F1	EXTENDED	FGF4	2249	mapped	11	69587797	69590171	non_MHC	True	included_primary
F1	EXTENDED	FGF5	2250	mapped	4	81187742	81212171	non_MHC	True	included_primary
F1	EXTENDED	FGF6	2251	mapped	12	4543308	4554780	non_MHC	True	included_primary
F1	EXTENDED	FGF7	2252	mapped	15	49715375	49779523	non_MHC	True	included_primary
F1	EXTENDED	FGF8	2253	mapped	10	103529887	103540126	non_MHC	True	included_primary
F1	EXTENDED	FGF9	2254	mapped	13	22245215	22278640	non_MHC	True	included_primary
F1	EXTENDED	FGFR1	2260	mapped	8	38268656	38326352	non_MHC	True	included_primary
F1	EXTENDED	FGFR2	2263	mapped	10	123237844	123357972	non_MHC	True	included_primary
F1	EXTENDED	FGFR3	2261	mapped	4	1795039	1810599	non_MHC	True	included_primary
F1	EXTENDED	FGFR4	2264	mapped	5	176513906	176525143	non_MHC	True	included_primary
F1	EXTENDED	FKBP1A	2280	mapped	20	1349621	1373816	non_MHC	True	included_primary
F1	EXTENDED	FLT3	2322	mapped	13	28577411	28682904	non_MHC	True	included_primary
F1	EXTENDED	FLT3LG	2323	mapped	19	49977455	49989491	non_MHC	True	included_primary
F1	EXTENDED	FOS	2353	mapped	14	75745477	75748937	non_MHC	True	included_primary
F1	EXTENDED	FOXA2	3170	mapped	20	22561642	22566101	non_MHC	True	included_primary
F1	EXTENDED	FOXA3	3171	mapped	19	46367518	46377055	non_MHC	True	included_primary
F1	EXTENDED	FOXH1	8928	mapped	8	145699115	145701718	non_MHC	True	included_primary
F1	EXTENDED	FOXO1	2308	mapped	13	41129801	41240734	non_MHC	True	included_primary
F1	EXTENDED	FRS2	10818	mapped	12	69864129	69973573	non_MHC	True	included_primary
F1	EXTENDED	FST	10468	mapped	5	52776183	52782964	non_MHC	True	included_primary
F1	EXTENDED	FSTL1	11167	mapped	3	120113061	120169918	non_MHC	True	included_primary
F1	EXTENDED	FSTL3	10272	mapped	19	676389	683392	non_MHC	True	included_primary
F1	EXTENDED	FURIN	5045	mapped	15	91411885	91426687	non_MHC	True	included_primary
F1	EXTENDED	FXN	2395	mapped	9	71650479	71715094	non_MHC	True	included_primary
F1	EXTENDED	FZR1	51343	mapped	19	3506261	3536755	non_MHC	True	included_primary
F1	EXTENDED	GAB1	2549	mapped	4	144257680	144395718	non_MHC	True	included_primary
F1	EXTENDED	GAB2	9846	mapped	11	77926336	78128868	non_MHC	True	included_primary
F1	EXTENDED	GADD45GIP1	90480	mapped	19	13064970	13068068	non_MHC	True	included_primary
F1	EXTENDED	GCK	2645	mapped	7	44183870	44229022	non_MHC	True	included_primary
F1	EXTENDED	GDF2	2658	mapped	10	48413092	48416853	non_MHC	True	included_primary
F1	EXTENDED	GEM	2669	mapped	8	95261481	95274547	non_MHC	True	included_primary
F1	EXTENDED	GFER	2671	mapped	16	2034150	2037750	non_MHC	True	included_primary
F1	EXTENDED	GFM1	85476	mapped	3	158362286	158410361	non_MHC	True	included_primary
F1	EXTENDED	GFM2	84340	mapped	5	74017029	74063196	non_MHC	True	included_primary
F1	EXTENDED	GIPC1	10755	mapped	19	14588571	14606961	non_MHC	True	included_primary
F1	EXTENDED	GIT1	28964	mapped	17	27900487	27916610	non_MHC	True	included_primary
F1	EXTENDED	GIT2	9815	mapped	12	110367607	110434194	non_MHC	True	included_primary
F1	EXTENDED	GJB1	2705	mapped	X	70435062	70445065	non_MHC	True	included_primary
F1	EXTENDED	GRB10	2887	mapped	7	50657760	50861159	non_MHC	True	included_primary
F1	EXTENDED	GRB2	2885	mapped	17	73314157	73401790	non_MHC	True	included_primary
